scene_name,city,split,provider__Google_Satellite,provider__Bing_Satellite,provider__ESRI_Satellite,provider__Yandex_Satellite,provider__OSM_Standard,
seattle__location_9,seattle,train,1,1,1,1,1,
seattle__location_10,seattle,train,1,1,1,1,1,
seattle__location_11,seattle,train,1,1,1,1,1,
seattle__location_12,seattle,train,1,1,1,1,1,
seattle__location_13,seattle,train,1,1,1,1,1,
seattle__location_14,seattle,train,1,1,1,1,1,
seattle__location_15,seattle,train,1,1,1,1,1,
seattle__location_16,seattle,train,1,1,1,1,1,
seattle__location_17,seattle,train,1,1,1,1,1,
seattle__location_18,seattle,train,1,1,1,1,1,
seattle__location_19,seattle,train,1,1,1,1,1,
seattle__location_20,seattle,train,1,1,1,1,1,
seattle__location_21,seattle,train,1,1,1,1,1,
seattle__location_22,seattle,train,1,1,1,1,1,
seattle__location_23,seattle,train,1,1,1,1,1,
seattle__location_24,seattle,train,1,1,1,1,1,
seattle__location_25,seattle,train,1,1,1,1,1,
seattle__location_26,seattle,train,1,1,1,1,1,
seattle__location_27,seattle,train,1,1,1,1,1,
seattle__location_28,seattle,train,1,1,1,1,1,
seattle__location_29,seattle,train,1,1,1,1,1,
seattle__location_30,seattle,train,1,1,1,1,1,
seattle__location_31,seattle,train,1,1,1,1,1,
seattle__location_32,seattle,train,1,1,1,1,1,
seattle__location_33,seattle,train,1,1,1,1,1,
seattle__location_34,seattle,train,1,1,1,1,1,
seattle__location_35,seattle,train,1,1,1,1,1,
seattle__location_36,seattle,train,1,1,1,1,1,
seattle__location_37,seattle,train,1,1,1,1,1,
seattle__location_38,seattle,train,1,1,1,1,1,
seattle__location_39,seattle,train,0,0,1,1,1,
seattle__location_40,seattle,train,1,1,1,1,1,
seattle__location_41,seattle,train,1,1,1,1,1,
seattle__location_42,seattle,train,1,1,1,1,1,
seattle__location_43,seattle,train,1,1,1,1,1,
seattle__location_44,seattle,train,1,1,1,1,1,
seattle__location_45,seattle,train,1,1,1,1,1,
seattle__location_46,seattle,train,1,1,1,1,1,
seattle__location_47,seattle,train,1,1,1,1,1,
seattle__location_48,seattle,train,1,1,1,1,1,
seattle__location_49,seattle,train,1,1,1,1,1,
seattle__location_50,seattle,train,1,1,1,1,1,
seattle__location_51,seattle,train,1,1,1,1,1,
seattle__location_52,seattle,train,1,1,1,1,1,
seattle__location_53,seattle,train,1,1,1,1,1,
seattle__location_54,seattle,train,1,0,1,1,1,
seattle__location_55,seattle,train,1,1,1,1,1,
seattle__location_56,seattle,train,1,1,1,1,1,
seattle__location_57,seattle,train,1,1,1,1,1,
seattle__location_58,seattle,train,1,1,1,1,1,
seattle__location_59,seattle,train,1,1,1,1,1,
seattle__location_60,seattle,train,1,1,1,1,1,
seattle__location_61,seattle,train,1,1,1,1,1,
seattle__location_62,seattle,train,1,1,1,1,1,
seattle__location_63,seattle,train,1,1,1,1,1,
seattle__location_64,seattle,train,1,1,1,1,1,
seattle__location_65,seattle,train,1,1,1,1,1,
seattle__location_66,seattle,train,1,1,1,1,1,
seattle__location_67,seattle,train,1,1,1,1,1,
seattle__location_68,seattle,train,1,1,1,1,1,
seattle__location_69,seattle,train,1,1,1,1,1,
seattle__location_70,seattle,train,1,1,1,1,1,
seattle__location_71,seattle,train,1,1,1,1,1,
seattle__location_72,seattle,train,1,1,1,1,1,
seattle__location_73,seattle,train,1,1,1,1,1,
seattle__location_74,seattle,train,1,1,1,1,1,
seattle__location_75,seattle,train,1,1,1,1,1,
seattle__location_76,seattle,train,1,1,1,1,1,
seattle__location_77,seattle,train,1,1,1,1,1,
seattle__location_78,seattle,train,1,1,1,1,1,
seattle__location_79,seattle,train,1,1,1,1,1,
seattle__location_80,seattle,train,1,1,1,1,1,
seattle__location_81,seattle,train,1,1,1,1,1,
seattle__location_82,seattle,train,1,1,1,1,1,
seattle__location_83,seattle,train,1,1,1,1,1,
seattle__location_84,seattle,train,1,1,1,1,1,
seattle__location_85,seattle,train,1,1,1,1,1,
seattle__location_86,seattle,train,1,1,1,1,1,
seattle__location_87,seattle,train,1,1,1,1,1,
seattle__location_88,seattle,train,1,1,1,1,1,
seattle__location_89,seattle,train,1,1,1,1,1,
seattle__location_90,seattle,train,1,1,1,1,1,
seattle__location_91,seattle,train,1,1,1,1,1,
seattle__location_92,seattle,train,1,1,1,1,1,
seattle__location_93,seattle,train,1,1,1,1,1,
seattle__location_94,seattle,train,1,1,1,1,1,
seattle__location_95,seattle,train,1,1,1,1,1,
seattle__location_96,seattle,train,1,1,1,1,1,
seattle__location_97,seattle,train,1,1,1,1,1,
seattle__location_98,seattle,train,1,1,1,1,1,
seattle__location_99,seattle,train,1,1,1,1,1,
seattle__location_100,seattle,train,1,1,1,1,1,
seattle__location_101,seattle,train,1,1,1,1,1,
seattle__location_102,seattle,train,1,1,1,1,1,
seattle__location_103,seattle,train,1,0,1,1,1,
seattle__location_104,seattle,train,1,1,1,1,1,
seattle__location_105,seattle,train,1,1,1,1,1,
seattle__location_106,seattle,train,1,1,1,1,1,
seattle__location_107,seattle,train,1,1,1,1,1,
seattle__location_108,seattle,train,1,1,1,1,1,
seattle__location_109,seattle,train,1,1,1,1,1,
seattle__location_110,seattle,train,1,1,1,1,1,
seattle__location_111,seattle,train,1,1,1,1,1,
seattle__location_112,seattle,train,1,1,1,1,1,
seattle__location_113,seattle,train,1,1,1,1,1,
seattle__location_114,seattle,train,1,1,1,1,1,
seattle__location_115,seattle,train,1,1,1,1,1,
seattle__location_116,seattle,train,1,1,1,1,1,
seattle__location_117,seattle,train,0,0,0,0,0,
seattle__location_118,seattle,train,1,1,1,1,1,
seattle__location_119,seattle,train,1,1,1,1,1,
seattle__location_120,seattle,train,1,1,1,1,1,
seattle__location_121,seattle,train,0,0,0,0,0,
seattle__location_122,seattle,train,1,0,1,1,1,
seattle__location_123,seattle,train,1,1,1,1,1,
seattle__location_124,seattle,train,1,1,1,1,1,
seattle__location_125,seattle,train,1,1,1,1,1,
seattle__location_126,seattle,train,1,1,1,1,1,
seattle__location_127,seattle,train,1,1,1,1,1,
seattle__location_128,seattle,train,1,1,1,1,1,
seattle__location_129,seattle,train,1,1,1,1,1,
seattle__location_130,seattle,train,1,1,1,1,1,
seattle__location_131,seattle,train,1,1,1,1,1,
seattle__location_132,seattle,train,1,1,1,1,1,
seattle__location_133,seattle,train,1,1,1,1,1,
seattle__location_134,seattle,train,1,1,1,1,1,
seattle__location_135,seattle,train,1,1,1,1,1,
seattle__location_136,seattle,train,1,1,1,1,1,
seattle__location_137,seattle,train,1,1,1,1,1,
seattle__location_138,seattle,train,1,1,1,1,1,
seattle__location_139,seattle,train,1,1,1,1,1,
seattle__location_140,seattle,train,1,1,1,1,1,
seattle__location_141,seattle,train,1,1,1,1,1,
seattle__location_142,seattle,train,1,1,1,1,1,
seattle__location_143,seattle,train,1,1,1,1,1,
seattle__location_144,seattle,train,1,1,1,1,1,
seattle__location_145,seattle,train,1,1,1,1,1,
seattle__location_146,seattle,train,1,1,1,1,1,
seattle__location_147,seattle,train,1,1,1,1,1,
seattle__location_148,seattle,train,1,1,1,1,1,
seattle__location_149,seattle,train,1,1,1,1,1,
seattle__location_150,seattle,train,1,1,1,1,1,
seattle__location_151,seattle,train,1,1,1,1,1,
seattle__location_152,seattle,train,1,1,1,1,1,
seattle__location_153,seattle,train,1,1,1,1,1,
seattle__location_154,seattle,train,1,1,1,1,1,
seattle__location_155,seattle,train,1,1,1,1,1,
seattle__location_156,seattle,train,1,1,1,1,1,
seattle__location_157,seattle,train,1,1,1,1,1,
seattle__location_158,seattle,train,1,1,1,1,1,
seattle__location_159,seattle,train,1,1,1,1,1,
seattle__location_160,seattle,train,1,1,1,1,1,
seattle__location_161,seattle,train,1,1,1,1,1,
seattle__location_162,seattle,train,1,1,1,1,1,
seattle__location_163,seattle,train,1,1,1,1,1,
seattle__location_164,seattle,train,1,1,1,1,1,
seattle__location_165,seattle,train,1,1,1,1,1,
seattle__location_166,seattle,train,1,1,1,1,1,
seattle__location_167,seattle,train,1,1,1,1,1,
seattle__location_168,seattle,train,1,1,1,1,1,
seattle__location_169,seattle,train,1,1,1,1,1,
seattle__location_170,seattle,train,1,1,1,1,1,
seattle__location_171,seattle,train,1,1,1,1,1,
seattle__location_172,seattle,train,1,1,1,1,1,
seattle__location_173,seattle,train,1,1,1,1,1,
seattle__location_174,seattle,train,1,1,1,1,1,
seattle__location_175,seattle,train,1,1,1,1,1,
seattle__location_176,seattle,train,1,1,1,1,1,
seattle__location_177,seattle,train,1,1,1,1,1,
seattle__location_178,seattle,train,1,1,1,1,1,
seattle__location_179,seattle,train,1,1,1,1,1,
seattle__location_180,seattle,train,1,1,1,1,1,
seattle__location_181,seattle,train,1,1,1,1,1,
seattle__location_182,seattle,train,1,1,1,1,1,
seattle__location_183,seattle,train,1,1,1,1,1,
seattle__location_184,seattle,train,1,1,1,1,1,
seattle__location_185,seattle,train,1,1,1,1,1,
seattle__location_186,seattle,train,1,1,1,1,1,
seattle__location_187,seattle,train,1,1,1,1,1,
seattle__location_188,seattle,train,1,1,1,1,1,
seattle__location_189,seattle,train,1,1,1,1,1,
seattle__location_190,seattle,train,1,1,1,1,1,
seattle__location_191,seattle,train,1,1,1,1,1,
seattle__location_192,seattle,train,1,1,1,1,1,
seattle__location_193,seattle,train,1,1,1,1,1,
seattle__location_194,seattle,train,1,1,1,1,1,
seattle__location_195,seattle,train,0,0,0,0,0,
seattle__location_196,seattle,train,1,1,1,1,1,
seattle__location_197,seattle,train,1,1,1,1,1,
seattle__location_198,seattle,train,1,1,1,1,1,
seattle__location_199,seattle,train,1,1,1,1,1,
seattle__location_200,seattle,train,1,1,1,1,1,
seattle__location_201,seattle,train,1,1,1,1,1,
seattle__location_202,seattle,train,1,1,1,1,1,
seattle__location_203,seattle,train,1,1,1,1,1,
seattle__location_204,seattle,train,0,0,1,1,1,
seattle__location_205,seattle,train,1,1,1,1,1,
seattle__location_206,seattle,train,1,1,1,1,1,
seattle__location_207,seattle,train,1,1,1,1,1,
seattle__location_208,seattle,train,1,1,1,1,1,
seattle__location_209,seattle,train,1,1,1,1,1,
seattle__location_210,seattle,train,1,1,1,1,1,
seattle__location_211,seattle,train,1,1,1,1,1,
seattle__location_212,seattle,train,1,1,1,1,1,
seattle__location_213,seattle,train,1,1,1,1,1,
seattle__location_214,seattle,train,1,1,1,1,1,
seattle__location_215,seattle,train,1,1,1,1,1,
seattle__location_216,seattle,train,0,0,0,0,0,
seattle__location_217,seattle,train,1,1,1,1,1,
seattle__location_218,seattle,train,1,1,1,1,1,
seattle__location_219,seattle,train,1,1,1,1,1,
seattle__location_220,seattle,train,1,1,1,1,1,
seattle__location_221,seattle,train,1,1,1,1,1,
seattle__location_222,seattle,train,1,1,1,1,1,
seattle__location_223,seattle,train,1,1,1,1,1,
seattle__location_224,seattle,train,1,1,1,1,1,
seattle__location_225,seattle,train,1,1,1,1,1,
seattle__location_226,seattle,train,1,1,1,1,1,
seattle__location_227,seattle,train,0,0,0,0,0,
seattle__location_228,seattle,train,1,1,1,1,1,
seattle__location_229,seattle,train,1,1,1,1,1,
seattle__location_230,seattle,train,1,1,1,1,1,
seattle__location_231,seattle,train,1,1,1,1,1,
seattle__location_232,seattle,train,1,1,1,1,1,
seattle__location_233,seattle,train,1,1,1,1,1,
seattle__location_234,seattle,train,1,1,1,1,1,
seattle__location_235,seattle,train,1,1,1,1,1,
seattle__location_236,seattle,train,1,1,1,1,1,
seattle__location_237,seattle,train,1,1,1,1,1,
seattle__location_238,seattle,train,1,1,1,1,1,
seattle__location_239,seattle,train,1,1,1,1,1,
seattle__location_240,seattle,train,1,1,1,1,1,
seattle__location_241,seattle,train,1,1,1,1,1,
seattle__location_242,seattle,train,1,1,1,1,1,
seattle__location_243,seattle,train,1,1,1,1,1,
seattle__location_244,seattle,train,1,1,1,1,1,
seattle__location_245,seattle,train,1,1,1,1,1,
seattle__location_246,seattle,train,1,1,1,1,1,
seattle__location_247,seattle,train,1,1,1,1,1,
seattle__location_248,seattle,train,1,1,1,1,1,
seattle__location_249,seattle,train,1,1,1,1,1,
seattle__location_250,seattle,train,1,1,1,1,1,
seattle__location_251,seattle,train,1,1,1,1,1,
seattle__location_252,seattle,train,1,1,1,1,1,
seattle__location_253,seattle,train,1,1,1,1,1,
seattle__location_254,seattle,train,1,1,1,1,1,
seattle__location_255,seattle,train,1,1,1,1,1,
seattle__location_256,seattle,train,1,1,1,1,1,
seattle__location_257,seattle,train,1,1,1,1,1,
seattle__location_258,seattle,train,1,1,1,1,1,
seattle__location_259,seattle,train,1,1,1,1,1,
seattle__location_260,seattle,train,1,1,1,1,1,
seattle__location_261,seattle,train,1,1,1,1,1,
seattle__location_262,seattle,train,1,1,1,1,1,
seattle__location_263,seattle,train,1,1,1,1,1,
seattle__location_264,seattle,train,1,1,1,1,1,
seattle__location_265,seattle,train,1,1,1,1,1,
seattle__location_266,seattle,train,1,1,1,1,1,
seattle__location_267,seattle,train,1,1,1,1,1,
seattle__location_268,seattle,train,1,1,1,1,1,
seattle__location_269,seattle,train,1,1,1,1,1,
seattle__location_270,seattle,train,1,1,1,1,1,
seattle__location_271,seattle,train,1,1,1,1,1,
seattle__location_272,seattle,train,1,1,1,1,1,
seattle__location_273,seattle,train,1,1,1,1,1,
seattle__location_274,seattle,train,1,1,1,1,1,
seattle__location_275,seattle,train,1,1,1,1,1,
seattle__location_276,seattle,train,1,1,1,1,1,
seattle__location_277,seattle,train,1,1,1,1,1,
seattle__location_278,seattle,train,1,1,1,1,1,
seattle__location_279,seattle,train,1,1,1,1,1,
seattle__location_280,seattle,train,1,1,1,1,1,
seattle__location_281,seattle,train,1,1,1,1,1,
seattle__location_282,seattle,train,1,1,1,1,1,
seattle__location_283,seattle,train,1,1,1,1,1,
seattle__location_284,seattle,train,1,1,1,1,1,
seattle__location_285,seattle,train,1,1,1,1,1,
seattle__location_286,seattle,train,0,0,0,0,0,
seattle__location_287,seattle,train,1,1,1,1,1,
seattle__location_288,seattle,train,1,1,1,1,1,
seattle__location_289,seattle,train,1,1,1,1,1,
seattle__location_290,seattle,train,1,1,1,1,1,
seattle__location_291,seattle,train,1,1,1,1,1,
seattle__location_292,seattle,train,1,1,1,1,1,
seattle__location_293,seattle,train,1,1,1,1,1,
seattle__location_294,seattle,train,1,1,1,1,1,
seattle__location_295,seattle,train,1,1,1,1,1,
seattle__location_296,seattle,train,1,1,1,1,1,
seattle__location_297,seattle,train,1,1,1,1,1,
seattle__location_298,seattle,train,1,1,1,1,1,
seattle__location_299,seattle,train,1,1,1,1,1,
seattle__location_300,seattle,train,1,1,1,1,1,
seattle__location_301,seattle,train,1,1,1,1,1,
seattle__location_302,seattle,train,1,1,1,1,1,
seattle__location_303,seattle,train,1,1,1,1,1,
seattle__location_304,seattle,train,1,1,1,1,1,
seattle__location_305,seattle,train,1,1,1,1,1,
seattle__location_306,seattle,train,1,1,1,1,1,
seattle__location_307,seattle,train,1,1,1,1,1,
seattle__location_308,seattle,train,1,1,1,1,1,
seattle__location_309,seattle,train,1,1,1,1,1,
seattle__location_310,seattle,train,0,1,1,1,1,
seattle__location_311,seattle,train,1,1,1,1,1,
seattle__location_312,seattle,train,1,1,1,1,1,
seattle__location_313,seattle,train,1,1,1,1,1,
seattle__location_314,seattle,train,1,1,1,1,1,
seattle__location_315,seattle,train,1,1,1,1,1,
seattle__location_316,seattle,train,1,1,1,1,1,
seattle__location_317,seattle,train,1,1,1,1,1,
seattle__location_318,seattle,train,1,1,1,1,1,
seattle__location_319,seattle,train,1,1,1,1,1,
seattle__location_320,seattle,train,1,1,1,1,1,
seattle__location_321,seattle,train,1,1,1,1,1,
seattle__location_322,seattle,train,1,1,1,1,1,
seattle__location_323,seattle,train,1,1,1,1,1,
seattle__location_324,seattle,train,1,1,1,1,1,
seattle__location_325,seattle,train,1,1,1,1,1,
seattle__location_326,seattle,train,1,1,1,1,1,
seattle__location_327,seattle,train,0,0,0,0,0,
seattle__location_328,seattle,train,1,1,1,1,1,
seattle__location_329,seattle,train,1,1,1,1,1,
seattle__location_330,seattle,train,1,1,1,1,1,
seattle__location_331,seattle,train,1,1,1,1,1,
seattle__location_332,seattle,train,1,1,1,1,1,
seattle__location_333,seattle,train,1,1,1,1,1,
seattle__location_334,seattle,train,1,1,1,1,1,
seattle__location_335,seattle,train,1,1,1,1,1,
seattle__location_336,seattle,train,1,1,1,1,1,
seattle__location_337,seattle,train,1,1,1,1,1,
seattle__location_338,seattle,train,0,0,0,0,0,
seattle__location_339,seattle,train,1,1,1,1,1,
seattle__location_340,seattle,train,1,1,1,1,1,
seattle__location_341,seattle,train,1,1,1,1,1,
seattle__location_342,seattle,train,1,1,1,1,1,
seattle__location_343,seattle,train,1,1,1,1,1,
seattle__location_344,seattle,train,1,1,1,1,1,
seattle__location_345,seattle,train,1,1,1,1,1,
seattle__location_346,seattle,train,1,1,1,1,1,
seattle__location_347,seattle,train,1,1,1,1,1,
seattle__location_348,seattle,train,1,1,1,1,1,
seattle__location_349,seattle,train,1,1,1,1,1,
seattle__location_350,seattle,train,1,1,1,1,1,
seattle__location_351,seattle,train,1,1,1,1,1,
seattle__location_352,seattle,train,1,1,1,1,1,
seattle__location_353,seattle,train,1,1,1,1,1,
seattle__location_354,seattle,train,1,1,1,1,1,
seattle__location_355,seattle,train,1,1,1,1,1,
seattle__location_356,seattle,train,1,1,1,1,1,
seattle__location_357,seattle,train,1,1,1,1,1,
seattle__location_358,seattle,train,1,1,1,1,1,
seattle__location_359,seattle,train,1,1,1,1,1,
seattle__location_360,seattle,train,1,1,1,1,1,
seattle__location_361,seattle,train,1,1,1,1,1,
seattle__location_362,seattle,train,1,1,1,1,1,
seattle__location_363,seattle,train,1,1,1,1,1,
seattle__location_364,seattle,train,1,1,1,1,1,
seattle__location_365,seattle,train,1,1,1,1,1,
seattle__location_366,seattle,train,1,1,1,1,1,
seattle__location_367,seattle,train,1,1,1,1,1,
seattle__location_368,seattle,train,1,1,1,1,1,
seattle__location_369,seattle,train,1,1,1,1,1,
seattle__location_370,seattle,train,1,1,1,1,1,
seattle__location_371,seattle,train,1,1,1,1,1,
seattle__location_372,seattle,train,0,0,0,0,0,
seattle__location_373,seattle,train,1,1,1,1,1,
seattle__location_374,seattle,train,1,1,1,1,1,
seattle__location_375,seattle,train,0,0,0,0,0,
seattle__location_376,seattle,train,1,1,1,1,1,
seattle__location_377,seattle,train,1,1,1,1,1,
seattle__location_378,seattle,train,1,1,1,1,1,
seattle__location_379,seattle,train,1,1,1,1,1,
seattle__location_380,seattle,train,1,1,1,1,1,
seattle__location_381,seattle,train,1,1,1,1,1,
seattle__location_382,seattle,train,1,1,1,1,1,
seattle__location_383,seattle,train,1,1,1,1,1,
seattle__location_384,seattle,train,1,1,1,1,1,
seattle__location_385,seattle,train,0,0,0,0,0,
seattle__location_386,seattle,train,1,1,1,1,1,
seattle__location_387,seattle,train,1,1,1,1,1,
seattle__location_388,seattle,train,1,1,1,1,1,
seattle__location_389,seattle,train,1,1,1,1,1,
seattle__location_390,seattle,train,1,1,1,1,1,
seattle__location_391,seattle,train,1,1,1,1,1,
seattle__location_392,seattle,train,1,1,1,1,1,
seattle__location_393,seattle,train,1,1,1,1,1,
seattle__location_394,seattle,train,1,1,1,1,1,
seattle__location_395,seattle,train,1,1,1,1,1,
seattle__location_396,seattle,train,1,1,1,1,1,
seattle__location_397,seattle,train,1,1,1,1,1,
seattle__location_398,seattle,train,1,1,1,1,1,
seattle__location_399,seattle,train,1,1,1,1,1,
seattle__location_400,seattle,train,0,0,0,0,0,
seattle__location_401,seattle,train,1,1,1,1,1,
seattle__location_402,seattle,train,1,1,1,1,1,
seattle__location_403,seattle,train,1,1,1,1,1,
seattle__location_404,seattle,train,1,1,1,1,1,
seattle__location_405,seattle,train,1,1,1,1,1,
seattle__location_406,seattle,train,1,1,1,1,1,
seattle__location_407,seattle,train,1,1,1,1,1,
seattle__location_408,seattle,train,1,1,1,1,1,
seattle__location_409,seattle,train,1,1,1,1,1,
seattle__location_410,seattle,train,1,1,1,1,1,
seattle__location_411,seattle,train,1,1,1,1,1,
seattle__location_412,seattle,train,1,1,1,1,1,
seattle__location_413,seattle,train,1,1,1,1,1,
seattle__location_414,seattle,train,1,1,1,1,1,
seattle__location_415,seattle,train,1,1,1,1,1,
seattle__location_416,seattle,train,1,1,1,1,1,
seattle__location_417,seattle,train,1,1,1,1,1,
seattle__location_418,seattle,train,1,1,1,1,1,
seattle__location_419,seattle,train,1,1,1,1,1,
seattle__location_420,seattle,train,1,1,1,1,1,
seattle__location_421,seattle,train,1,1,1,1,1,
seattle__location_422,seattle,train,0,0,0,0,0,
seattle__location_423,seattle,train,1,1,1,1,1,
seattle__location_424,seattle,train,1,1,1,1,1,
seattle__location_425,seattle,train,1,1,1,1,1,
seattle__location_426,seattle,train,1,1,1,1,1,
seattle__location_427,seattle,train,0,1,1,1,1,
seattle__location_428,seattle,train,1,1,1,1,1,
seattle__location_429,seattle,train,1,1,1,1,1,
seattle__location_430,seattle,train,1,1,1,1,1,
seattle__location_431,seattle,train,1,1,1,1,1,
seattle__location_432,seattle,train,1,1,1,1,1,
seattle__location_433,seattle,train,1,1,1,1,1,
seattle__location_434,seattle,train,1,1,1,1,1,
seattle__location_435,seattle,train,1,1,1,1,1,
seattle__location_436,seattle,train,1,1,1,1,1,
seattle__location_437,seattle,train,1,1,1,1,1,
seattle__location_438,seattle,train,1,1,1,1,1,
seattle__location_439,seattle,train,1,1,1,1,1,
seattle__location_440,seattle,train,1,1,1,1,1,
seattle__location_441,seattle,train,0,0,0,0,0,
seattle__location_442,seattle,train,1,1,1,1,1,
seattle__location_443,seattle,train,1,1,1,1,1,
seattle__location_444,seattle,train,0,0,1,1,1,
seattle__location_445,seattle,train,0,0,1,1,1,
seattle__location_446,seattle,train,1,1,1,1,1,
seattle__location_447,seattle,train,1,1,1,1,1,
seattle__location_448,seattle,train,1,1,1,1,1,
seattle__location_449,seattle,train,1,1,1,1,1,
seattle__location_450,seattle,train,1,1,1,1,1,
seattle__location_451,seattle,val,1,1,1,1,1,
seattle__location_452,seattle,val,1,1,1,1,1,
seattle__location_453,seattle,val,1,1,1,1,1,
seattle__location_454,seattle,val,1,1,1,1,1,
seattle__location_455,seattle,val,1,1,1,1,1,
seattle__location_456,seattle,val,1,1,1,1,1,
seattle__location_457,seattle,val,1,1,1,1,1,
seattle__location_458,seattle,val,1,1,1,1,1,
seattle__location_459,seattle,val,1,1,1,1,1,
seattle__location_460,seattle,val,1,1,1,1,1,
seattle__location_461,seattle,val,1,1,1,1,1,
seattle__location_462,seattle,val,1,1,1,1,1,
seattle__location_463,seattle,val,1,1,1,1,1,
seattle__location_464,seattle,val,1,1,1,1,1,
seattle__location_465,seattle,val,1,1,1,1,1,
seattle__location_466,seattle,val,1,1,1,1,1,
seattle__location_467,seattle,val,1,1,1,1,1,
seattle__location_468,seattle,val,1,1,1,1,1,
seattle__location_469,seattle,val,1,1,1,1,1,
seattle__location_470,seattle,val,1,1,1,1,1,
seattle__location_471,seattle,val,1,1,1,1,1,
seattle__location_472,seattle,val,1,1,1,1,1,
seattle__location_473,seattle,val,1,1,1,1,1,
seattle__location_474,seattle,val,1,1,1,1,1,
seattle__location_475,seattle,val,1,1,1,1,1,
seattle__location_476,seattle,test,1,1,1,1,1,
seattle__location_477,seattle,test,1,1,1,1,1,
seattle__location_478,seattle,test,1,1,1,1,1,
seattle__location_479,seattle,test,1,1,1,1,1,
seattle__location_480,seattle,test,1,1,1,1,1,
seattle__location_481,seattle,test,1,1,1,1,1,
seattle__location_482,seattle,test,1,1,1,1,1,
seattle__location_483,seattle,test,1,1,1,1,1,
seattle__location_484,seattle,test,1,1,1,1,1,
seattle__location_485,seattle,test,1,1,1,1,1,
seattle__location_486,seattle,test,1,1,1,1,1,
seattle__location_487,seattle,test,1,1,1,1,1,
seattle__location_488,seattle,test,1,1,1,1,1,
seattle__location_489,seattle,test,1,1,1,1,1,
seattle__location_490,seattle,test,1,1,1,1,1,
seattle__location_491,seattle,test,1,1,1,1,1,
seattle__location_492,seattle,test,1,1,1,1,1,
seattle__location_493,seattle,test,1,1,1,1,1,
seattle__location_494,seattle,test,1,1,1,1,1,
seattle__location_495,seattle,test,1,1,1,1,1,
seattle__location_496,seattle,test,1,1,1,1,1,
seattle__location_497,seattle,test,1,1,1,1,1,
seattle__location_498,seattle,test,1,1,1,1,1,
seattle__location_499,seattle,test,0,0,1,1,1,
seattle__location_500,seattle,test,1,1,1,1,1,
